,platform_num,date,content
895,4,2019-11-21,엠붕이들 산업공학과가 정확히 머하는과야??
896,4,2019-09-12,산업공학과 공대내 위치
897,4,2019-03-29,서울대 지구환경과학부vs연세대 산업공학과 어디가냐?
898,4,2019-12-30,왜 충대에 산업경영공학과가 없나요 ㅜ
899,4,2019-11-22,산업공학과는 뭐하는곳이노??
900,4,2019-12-02,산업공학과랑 신소재랑 컷ㅂ슷하냐??
901,4,2021-01-05,인하공전 화공환경과 vs 명지전문대 산업경영공학과
902,4,2019-10-11,산업공학과 나왔나보네
903,4,2019-07-30,부산대 it응용공학과vs산업공학과
904,4,2022-01-09,한빵영빵 300일의 전사 리스트 최종본(2)
905,4,2021-02-05,전남대학교 산업공학과 아웃풋 (2019~2020)
906,4,2019-11-21,츄붕이들 산업공학과가 정확히머하는과임??
907,4,2021-10-13,산업경영공학과 나왔는데
908,4,2019-03-15,애매한 공학과 쓰리톱
909,4,2020-05-31,기계공학과 산업안전기사 쓸모 있음?
910,4,2022-01-09,300일의 전사 리스트 - 최종본
911,4,2021-03-30,산업공학과 커리 보면 품질에 몰빵한 학과같네
912,4,2020-01-18,저삼수해서위덕대산업공학과갈성적떴습니다
913,4,2022-01-21,300일의 전사 명단인데 PPT 대신 만들어주실분 구함 ㅋㅋ
914,4,2021-01-04,동국대 산업시스템공학과 캠퍼스 어디에 있음?
915,4,2021-10-07,생물산업기계공학과 나오면 어디 취업함? 
916,4,2019-12-18,산업공학과 학벌많이탄다는데 마지노가 어디인가요??
917,4,2022-01-21,수갤 23수능 300일의 전사 명단
918,4,2019-12-30,산업공학과인데 품질기사없어도 품질직무 갈수있냐?
919,4,2020-01-02,산업공학과 취업.jpg
920,4,2019-01-13,산업공학과 취업 어떠냐?
921,4,2020-02-14,경기대전자과 vs 인천대 산업경영공학과
922,4,2021-02-10,기계공학과 졸업생이 기계과 현실 알려줌
923,4,2021-10-12,생물산업기계공학과 질문
924,4,2019-10-02,산업공학과 쓰레기임?
925,4,2019-11-04,산업공학과 취업 ㅁㅌㅊ냐?
926,4,2020-05-25,가천대 산업경영공학과 vs 경기대 기계시스템공학과
927,4,2019-12-05,산업공학과는 메이저야?
928,4,2019-12-18,산업공학과에서 경영수업이랑 통계수업들은다음에 지원할수잇는 직종이 어디인가
929,4,2022-01-08,한빵영빵아 가져가라
930,4,2019-12-01,산업공학과 복수전공 필수아니냐
931,4,2020-03-28,서울산업대 산업공학과면 어떰?
932,4,2019-02-12,가천대 산업경영공학과 풍차..
933,4,2021-04-24,ㄹㄹㄹㄹ(58.76) 산업공학 비하하는거 무시해라 (산업공학 취업처)
934,4,2019-11-21,수붕이들아 산업공학과는 정확히 머하는과냐
935,4,2021-12-25,산업융합시스템공학부 질문할 때 참고
936,4,2019-04-08,문과에서 전자공학과로 편입했는데 진짜 노무 힘들다..
937,4,2021-12-26,시립대 기계정보공학과는 기계공학+컴퓨터공학과이다
938,4,2019-02-26,산업경영공학과 다닌다 조깥다
939,4,2022-01-09,동서울대 기계자동차공학과랑 산업디자인과중
940,4,2019-02-11,가천대 산업경영공학과 뭐지...
941,4,2019-02-13,가천대 산업경영공학과 풍차야 돌아라 제발ㅠㅠ
942,4,2019-01-10,산업경영공학과 편입 면접 찍어주셈
943,4,2019-07-29,경희대 산업경영공학과가면 공부 어느정도햇다고보면됨?
944,4,2019-09-08,문과 경영경제회계 가는것보다 공대 컴퓨터 산업공 가는게 훨 낫다
945,4,2019-09-09,문과 경영경제회계 가는것보다 공대 컴퓨터 산업공 가는게 훨 낫다
946,4,2021-06-12,산업경영공학과 ㅎㅅㅇ 교수님 어떤가요 ??
947,4,2020-12-30,명전 산업경영공학과
948,4,2019-02-26,지잡대 산업경영공학과 재학중입니다~~
949,4,2019-09-10,경쟁률 11대1이네요 ㅠㅠ 산업경영공학과 이점수로 가능할까요
950,4,2021-11-20,"삼육대, 인공지능융합학부·바이오융합공학과 신설"
951,4,2021-09-13,산업시스템공학과 왜이렇게 낮음?
952,4,2020-12-07,가천대학교 산업경영공학과 취업 정보
953,4,2021-09-03,부산대학교 나노메카트로닉스공학과 과거 진로현황..
954,4,2021-01-12,산업경영공학과 재학생분들
955,4,2019-12-19,명지전문대 산업경영공학과 vs 동양미래대 정보전자공학과
956,4,2021-11-25,전북대 전남대 산업공학 고민중인데 아웃풋 왜케 차이나냐..?
957,4,2019-04-09,근데 토목공학과 입시컷 많이 낮냐
958,4,2021-04-11,ㅇㅇㅇㅇㅇ < 이 닉 들고 산업공학 비하하는 댓글 싹다 무시해라
959,4,2019-02-11,가천대 산업경영공학과...
960,4,2022-01-17,"삼성전자, 고려대에 취업보장 ‘6G 통신 계약학과’ 만든다"
961,4,2019-01-17,명지대 특성화고 전형 산업경영공학과 없냐
962,4,2021-01-16,산업공학 전공하는데 소프트공 부전하려고합니다. 조언 부탁드립니다
963,4,2022-01-21,300일의전사 명단은다뽑았다
964,4,2019-02-07,창원대 vs 경상대 (산업시스템공학과)
965,4,2020-02-07,명지대 산업경영공학과
966,4,2021-06-29,행님들 농업토목이랑 생물산업기계공학과 중에 어디가 더좋읍니까?
967,4,2019-06-30,"가정용 전기료 결국 낮춘 정부, 다음 순서는 산업용 인상?"
968,4,2021-09-29,산업공학 품질 가망있냐....
969,4,2021-12-29,여기 전자공학과 편입 자격증 점수 있던데..
970,4,2019-02-14,가천대 산업경영공학과 예비1번이나 합격하신 분
971,4,2019-12-04,신소재공학과 다니는 중붕이 있냐?
972,4,2022-01-01,연세대 작년경쟁률 참고
973,4,2021-07-04,건국대 대학원 ㅡ미래 자동차공학과  신설
974,4,2021-09-06,오늘 교육부앞 부실대 산업인프라공학과 학생의 모습
0,4,2022-01-02,"
조선대는 아니고 전남대긴 한데, 산업공학과도 나름 쓸모있는 것들 많이 배운다.특히 요즘은 it쪽으로 많이 나가는 추세인데, 아무생각 없이 커리만 따라가다 망하니 미리서 진로 찾고 거기에 맞는 전공 듣길 바람산업공학이 프로그래밍, 생산, scm, 경영, 품질, 데이터싸이언스, 안전공학 이렇게 배울건데 잘 공부해서 좋은데 취업하시길전망 자체는 나쁘지 않다고 생각함.
"
1,4,2019-09-15,"
편입하려는데 산업공학과 안전공학과 둘 중에 어떤 학과가 나음?산업공학과에서 산업안전기사 많이 따던데 안전공학과처럼 안전쪽으로도 감?취업 범위는 산업공>안전공?- dc official App
"
2,4,2021-10-08,"
지방 국립대 산업공학 다니고 있는 2학년 학생인데2학년 1학기까지 학점은 4.4고 토익은 875 작년에 따놨습니다.산업공학을 배우다 보니 인간공학 쪽이 저한테 흥미가 있는 것 같아서 수업도 제일 열심히 듣고 있는데아무래도 산업공학과가 메이저과는 아니다보니 취업에 대한 정보가 많지는 않은 것 같아서 질문 드립니다제가 눈이 안 좋아서 공익을 받아서 될 수만 있다면 공익기간 중에 편입 시험을 쳐보고싶은데산업공학과 취업할 때 학벌을 많이 따지나요?최소는 부산대 산공 생각 중이고 최대는 인서울 생각중입니다. 건국대를 제일 가고 싶긴 한데 분수에 안 맞는 것 같아서 ㅋㅋㅋ..
"
3,4,2019-12-26,"
답이 정해져있는 뻔한 질문이라고 생각할 수도 있는데 난 지금 좀 고민 중이야....ㅠㅠ 가장 지망하는 건 전자전기나 컴공인데, 점수가 낮아서 안될 것 같고...ㅠ 이 둘 중 고민 중인데.... 기계공학과가 취업도 잘 되고 그런 건 좋은데 수업을 따라갈 수 있을지를 모르겠어..ㅠ 물리를 좋아하고 흥미있어하긴 하는데, 역학을 잘 못해ㅠㅠ 그니까 물리학의 역사나, 특정 이론이나 원리가 탄생하게 되는 과정같은 걸 이해하는 걸 좋아하는 거지(살짝 인문학적인 측면으로?) 물리 현상을 역학적으로 분석해서 계산하고 그러는 건 잘 못해ㅠㅠ(수능에 고난이도로 나오는 역학문제들 같은거...) 기계공학과에서 주로 배우는 게 그런 거 아니야? 정역학 열역학 고체역학 유체역학 등등 역학을 엄청 세세하게 배우자나... 산업공학과는 듣기로는 다양한 분야를 폭넓게 배운다고 하는데 난 한 분야만 파는 것보단 다양한 분야를 폭넓게 배우는 걸 좋아해서 뭔가 끌려... 통계랑 복전해도 좋을 것 같구.... 그리고 산업공학과가 공학에 경영 섞은 느낌이라던데 내가 경영에도 관심이 좀 있어서...(집안에 뭐 경영할 껀 없지만ㅠ)그냥 닥치고 기계공학과 가는 게 답인가? 배우는 내용이 엄청 어려울 것 같은데 꾸역꾸역하면 될려나ㅠㅠ 솔루션 외우면 된다는 말도 듣긴 했는데ㅠ
"
4,4,2020-09-16,"
부산대 산업공학과정원 45명전남대 산업공학과정원 43명서울과기대 산업정보시스템공학전공정원 71명산업공학과 뭐 스카이 미만 취업안된다 그러는데 나름 취업 ㄱㅊ은편 아니냐- dc official App
"
5,4,2019-09-07,"
계명대는 제외시키고 동아대 기계공학과 vs 금오공대 산업공학과  어디가는게 맞아?금오공대 산업공학과 등록금 189만원  입학금 0원(국립대 입학금 폐지) 동아대 기계공학과 등록금 387만원 입학금 53만원정시등급은 금오공대 산업공학이 높고 취업은 기계공학인디 동아대가 공대 안밀어줘서 고민임 금오공대 산업공학과는 금오공대에서 중위권정도 학과고동아대 기계공학과는 화학공학과 다음으로 2등정도 
"
6,4,2020-07-31,"
주전공은 산업공학과인데 컴공을 부전하는게 좋을까요? 아니면 복전하는게 좋을까요?산업공학과 내에서 전공 과목들도 컴퓨터 관련된 수업으로 채우려고 합니다. IT회사에서도 산업공학도 채용하긴 하지만 비전공자라는 타이틀이 마음에 걸려서 힘들더라도 복전할지말지 고민중입니다. - dc official App
"
7,4,2021-10-07,"
안녕하세요?현재 기술이전 및 기술사업화 관련 직무를 담당하고 있는 직장인입니다.앞으로 기술경영에 대한 공부를 좀더 진지하게 하고 싶어방송대 프라임칼리지 산업공학과 진학을 희망합니다.다른게 아니라, 만약 내년에 3학년에 편입하여 과목을 수강할 경우4학기 안에 산업공학과 과목을 수강하게 될텐데제 학부가 법학과라 이공계에 대한 지식이 미천합니다..입학하기 전에 미리 공부해두면 좋을게 있을까요??학과 사무실에 전화해봤는데,따로 공부할건 없고 1~2학년 대상 기초과목을 수강하면 된다는 답변을 받긴 했었습니다만아무래도 몸소 경험하고 공부하고 계시는 분들께 여쭤보는 것이 옳은 것 같습니다.수학을 손놓은지 오래인데, 중학교 수학부터 공부를 하면 좋을지 여쭤봅니다.긴글 읽어주셔서 감사합니다.
"
8,4,2019-09-07,"
계명대는 제외시키고동아대 기계공학과 vs 금오공대 산업공학과 어디가는게 맞아?금오공대 산업공학과 등록금 189만원 입학금 0원(국립대 입학금 폐지)동아대 기계공학과 등록금 387만원 입학금 53만원정시등급은 금오공대 산업공학이 높고 취업은 기계공학인디동아대가 공대 안밀어줘서 고민임금오공대 산업공학과는 금오공대에서 중위권정도 학과인데 국립대학에다가 공대 많이 밀어줘서 끌리고 동아대 기계공학과는 화학공학과 다음으로 2등정도되는 학과인데 학교 공대인식자체 별로라 
"
9,4,2019-07-29,"
화공안전이 화학공학부 소속이라서 여수산단쪽으로 왠지 취업이 잘 될 것 같은데 이게 신설학과고 여수로 간다 하더라고요..전화기가 취업이 잘되서 화공안전전공도 여수산단 대기업 취업 잘될 것 같은데 아닌가요?비슷한 성적대에 산업공학과도 생각하고 있는데 산업공학과로는 대기업 취업하기 엄청 어렵나요?- dc official App
"
10,4,2019-02-17,"
안녕하세요 형님들 이번에 고3 올라가는데 목표가 연세대 정보산업공학과인데 입결이 보니까 생각보다 높은데 요즘 연대 공대안에서 산업공학과의 위치가 어느정도이고 입결이 원래 높은건지 잘 모르겠지만 공대 안에서 전화기 다음으로 들어가기 어려운 학과인지 궁금합니다.
"
11,4,2019-09-27,"
산업공학과가 짬뽕학과 맞긴 함학사로 IT 생산 품질 생관 공정 안전 구매 물류 등등 대부분 이쪽으로 가서 학사로도 취업 괜찮은 편임. 조선해양처럼 경기에 별로 타지 않는 학과임. 근데 대학원으로 통계나 빅데이터 데이터사이언스쪽으로 관심 있으면 산업공학과로 와라산업공학 학사졸업하고 상위권 대학원 데이터사이언스 석사졸 하면 희소성 있고 향후 연봉 1억 넘게 받는 전문 인력이 될 수 있다솔직히 요즘 빅데이터 핫하잖아- dc official App
"
12,4,2021-02-06,"
인천대 산업공학과 가야되나? 학사 경쟁에서 대기업 들어가기 더 빡세고 특히 산업공학과는 타 공대보다 취업할때 학벌 영향 더 받는 학과라는데 인천대가 엄청 좋은 학교는 또 아니고;; 생산직이긴 해도 현대로템,한화디펜스 이런곳 들어가고 싶은데 사촌형도 명지전문 나와서 교통?쪽 대기업 들갔다는데 갑자기 회의감 드노ㅋㅋ  
"
13,4,2022-01-02,"
조선대는 아니고 전남대긴 한데, 산업공학과도 나름 쓸모있는 것들 많이 배운다.특히 요즘은 it쪽으로 많이 나가는 추세인데, 아무생각 없이 커리만 따라가다 망하니 미리서 진로 찾고 거기에 맞는 전공 듣길 바람산업공학이 프로그래밍, 생산, scm, 경영, 품질, 데이터싸이언스, 안전공학 이렇게 배울건데 잘 공부해서 좋은데 취업하시길전망 자체는 나쁘지 않다고 생각함.
"
14,4,2019-09-15,"
편입하려는데 산업공학과 안전공학과 둘 중에 어떤 학과가 나음?산업공학과에서 산업안전기사 많이 따던데 안전공학과처럼 안전쪽으로도 감?취업 범위는 산업공>안전공?- dc official App
"
15,4,2021-10-08,"
지방 국립대 산업공학 다니고 있는 2학년 학생인데2학년 1학기까지 학점은 4.4고 토익은 875 작년에 따놨습니다.산업공학을 배우다 보니 인간공학 쪽이 저한테 흥미가 있는 것 같아서 수업도 제일 열심히 듣고 있는데아무래도 산업공학과가 메이저과는 아니다보니 취업에 대한 정보가 많지는 않은 것 같아서 질문 드립니다제가 눈이 안 좋아서 공익을 받아서 될 수만 있다면 공익기간 중에 편입 시험을 쳐보고싶은데산업공학과 취업할 때 학벌을 많이 따지나요?최소는 부산대 산공 생각 중이고 최대는 인서울 생각중입니다. 건국대를 제일 가고 싶긴 한데 분수에 안 맞는 것 같아서 ㅋㅋㅋ..
"
16,4,2019-12-26,"
답이 정해져있는 뻔한 질문이라고 생각할 수도 있는데 난 지금 좀 고민 중이야....ㅠㅠ 가장 지망하는 건 전자전기나 컴공인데, 점수가 낮아서 안될 것 같고...ㅠ 이 둘 중 고민 중인데.... 기계공학과가 취업도 잘 되고 그런 건 좋은데 수업을 따라갈 수 있을지를 모르겠어..ㅠ 물리를 좋아하고 흥미있어하긴 하는데, 역학을 잘 못해ㅠㅠ 그니까 물리학의 역사나, 특정 이론이나 원리가 탄생하게 되는 과정같은 걸 이해하는 걸 좋아하는 거지(살짝 인문학적인 측면으로?) 물리 현상을 역학적으로 분석해서 계산하고 그러는 건 잘 못해ㅠㅠ(수능에 고난이도로 나오는 역학문제들 같은거...) 기계공학과에서 주로 배우는 게 그런 거 아니야? 정역학 열역학 고체역학 유체역학 등등 역학을 엄청 세세하게 배우자나... 산업공학과는 듣기로는 다양한 분야를 폭넓게 배운다고 하는데 난 한 분야만 파는 것보단 다양한 분야를 폭넓게 배우는 걸 좋아해서 뭔가 끌려... 통계랑 복전해도 좋을 것 같구.... 그리고 산업공학과가 공학에 경영 섞은 느낌이라던데 내가 경영에도 관심이 좀 있어서...(집안에 뭐 경영할 껀 없지만ㅠ)그냥 닥치고 기계공학과 가는 게 답인가? 배우는 내용이 엄청 어려울 것 같은데 꾸역꾸역하면 될려나ㅠㅠ 솔루션 외우면 된다는 말도 듣긴 했는데ㅠ
"
17,4,2020-09-16,"
부산대 산업공학과정원 45명전남대 산업공학과정원 43명서울과기대 산업정보시스템공학전공정원 71명산업공학과 뭐 스카이 미만 취업안된다 그러는데 나름 취업 ㄱㅊ은편 아니냐- dc official App
"
18,4,2019-09-07,"
계명대는 제외시키고 동아대 기계공학과 vs 금오공대 산업공학과  어디가는게 맞아?금오공대 산업공학과 등록금 189만원  입학금 0원(국립대 입학금 폐지) 동아대 기계공학과 등록금 387만원 입학금 53만원정시등급은 금오공대 산업공학이 높고 취업은 기계공학인디 동아대가 공대 안밀어줘서 고민임 금오공대 산업공학과는 금오공대에서 중위권정도 학과고동아대 기계공학과는 화학공학과 다음으로 2등정도 
"
19,4,2020-07-31,"
주전공은 산업공학과인데 컴공을 부전하는게 좋을까요? 아니면 복전하는게 좋을까요?산업공학과 내에서 전공 과목들도 컴퓨터 관련된 수업으로 채우려고 합니다. IT회사에서도 산업공학도 채용하긴 하지만 비전공자라는 타이틀이 마음에 걸려서 힘들더라도 복전할지말지 고민중입니다. - dc official App
"
20,4,2021-10-07,"
안녕하세요?현재 기술이전 및 기술사업화 관련 직무를 담당하고 있는 직장인입니다.앞으로 기술경영에 대한 공부를 좀더 진지하게 하고 싶어방송대 프라임칼리지 산업공학과 진학을 희망합니다.다른게 아니라, 만약 내년에 3학년에 편입하여 과목을 수강할 경우4학기 안에 산업공학과 과목을 수강하게 될텐데제 학부가 법학과라 이공계에 대한 지식이 미천합니다..입학하기 전에 미리 공부해두면 좋을게 있을까요??학과 사무실에 전화해봤는데,따로 공부할건 없고 1~2학년 대상 기초과목을 수강하면 된다는 답변을 받긴 했었습니다만아무래도 몸소 경험하고 공부하고 계시는 분들께 여쭤보는 것이 옳은 것 같습니다.수학을 손놓은지 오래인데, 중학교 수학부터 공부를 하면 좋을지 여쭤봅니다.긴글 읽어주셔서 감사합니다.
"
21,4,2019-09-07,"
계명대는 제외시키고동아대 기계공학과 vs 금오공대 산업공학과 어디가는게 맞아?금오공대 산업공학과 등록금 189만원 입학금 0원(국립대 입학금 폐지)동아대 기계공학과 등록금 387만원 입학금 53만원정시등급은 금오공대 산업공학이 높고 취업은 기계공학인디동아대가 공대 안밀어줘서 고민임금오공대 산업공학과는 금오공대에서 중위권정도 학과인데 국립대학에다가 공대 많이 밀어줘서 끌리고 동아대 기계공학과는 화학공학과 다음으로 2등정도되는 학과인데 학교 공대인식자체 별로라 
"
22,4,2019-07-29,"
화공안전이 화학공학부 소속이라서 여수산단쪽으로 왠지 취업이 잘 될 것 같은데 이게 신설학과고 여수로 간다 하더라고요..전화기가 취업이 잘되서 화공안전전공도 여수산단 대기업 취업 잘될 것 같은데 아닌가요?비슷한 성적대에 산업공학과도 생각하고 있는데 산업공학과로는 대기업 취업하기 엄청 어렵나요?- dc official App
"
23,4,2019-02-17,"
안녕하세요 형님들 이번에 고3 올라가는데 목표가 연세대 정보산업공학과인데 입결이 보니까 생각보다 높은데 요즘 연대 공대안에서 산업공학과의 위치가 어느정도이고 입결이 원래 높은건지 잘 모르겠지만 공대 안에서 전화기 다음으로 들어가기 어려운 학과인지 궁금합니다.
"
24,4,2019-09-27,"
산업공학과가 짬뽕학과 맞긴 함학사로 IT 생산 품질 생관 공정 안전 구매 물류 등등 대부분 이쪽으로 가서 학사로도 취업 괜찮은 편임. 조선해양처럼 경기에 별로 타지 않는 학과임. 근데 대학원으로 통계나 빅데이터 데이터사이언스쪽으로 관심 있으면 산업공학과로 와라산업공학 학사졸업하고 상위권 대학원 데이터사이언스 석사졸 하면 희소성 있고 향후 연봉 1억 넘게 받는 전문 인력이 될 수 있다솔직히 요즘 빅데이터 핫하잖아- dc official App
"
25,4,2021-02-06,"
인천대 산업공학과 가야되나? 학사 경쟁에서 대기업 들어가기 더 빡세고 특히 산업공학과는 타 공대보다 취업할때 학벌 영향 더 받는 학과라는데 인천대가 엄청 좋은 학교는 또 아니고;; 생산직이긴 해도 현대로템,한화디펜스 이런곳 들어가고 싶은데 사촌형도 명지전문 나와서 교통?쪽 대기업 들갔다는데 갑자기 회의감 드노ㅋㅋ  
"
26,4,2020-02-07,"
크게 산업공학과 학과 명칭이산업공학과산업경영공학과산업정보시스템공학과로 나뉘는데산업경영공학과는 정보시스템 it 수업이 매우 적고 품질 생산 scm 쪽 수업을 더 배움 (생산쪽 수업에 초점.) 이런쪽은 취업처가 제조업쪽으로 가는 경우가 많음산업정보시스템공학과는 기본적인 생산과목들을 배우는대 산업공학 영역중 IT쪽에 특화되도록 배움, 대게 파이썬과 데이터쪽도 가르침 (정보시스템에 초점) 이런 쪽은 취업처가 it쪽으로 가는 경우가 많음산업공학과는 본래 학과 명칭으로 산업공학에서 어딜 초점을 맞추는지 대학마다 다 다름. 내가 다니고 있는 학교 산공 명칭이 산업공학과인데 여기는 그냥 두루두루 다 배우는듯 생산, it, 데이터, 파이썬 다 배움. 내 학교 취업처기준 절반이 it고 절반이 제조업 가는 듯
"
27,4,2019-02-12,"
풀네임은 산업경영공학과미쳤다고 한기대 경영학과에 와?산업공학과 >>> 경영학과산공은 it 물류 품관 생관 / 경영, 통계(금융권) 지원 가능함
"
28,4,2019-05-29,"
산업공학과 스마트제조 연구팀, EUREKA SMART 국제공동연구과제 선정 공과대학 산업공학과 스마트제조 연구팀이 EUREKA SMART 국제공동연구과제에 신규 선정되었다. (총괄책임자: 노상도 교수, 참여교수: 김현정 교수, 강용신 박사) 연구과제명은 “글로벌 공급 사슬의 조립 및 물류를 위한 사이버물리시스템 (Cyber Physical Assembly and Logistics Systems in Global Supply Chains, C-PALS)”이다. 연구팀은 작년 7월에 EUREKA SMART advanced manufacturing 보드로부터 Label (S0101 - C-PALS)을 인증 받은 바 있으며, EU국가들과의 스마트제조 분야 공동연구 프로그램인 EUREKA SMART 프로그램에 참여하는 것은 우리나라 최초이며 유일하다.  본 과제는 글로벌기업, 연구기관 들과의 국제공동연구를 통해 자동차 제조 글로벌 공급 사슬의 스마트화를 위한 CPS 기반 통합 플랫폼과 클라우드 서비스, 조립/물류 스마트 어플리케이션 연구개발 및 적용을 목적으로 하며, 한국과 EU 참여 기관들 간의 긴밀한 공동 연구, 단위 기술 개발 및 통합, 현장 적용 및 사업화를 진행하게 된다. 국내에서는 (주)유라와 (주)덱스타가 참여기업으로 참여하고, 해외에서는 글로벌 기업인 SCANIA, ERICSSON, H&D Wireless와 스웨덴 왕립공과대학(Royal Institute of Technology, KTH)가 참여하며, 총 연구비는 향후 3년간 약 41억이다.
"
29,4,2021-10-08,"
부산대 산업공학과 희망하는데 어떤지 궁금함 실제 평판은 어떻고 들어가긴 쉬운지 그리고 중요하게 본다는 거 또 성비 등등 여러가지 궁금함  - dc official App
"
30,4,2021-03-20,"
물론 우리학교엔 산업공학과가 없지만 다른학교 산업공학과 들었을때 어떤 느낌이 듦?  최하위과 느낌임? 아니면 신소재와 비슷한 그냥 무난한 중간 학과 느낌임?  - dc official App
"
31,4,2021-10-20,"
1. 산업공학과 다니면서 비전공 노베이스상태인 전기 기계 전자 토목 등 중 택 1하여 기사자격증 취득 후 (1년이걸릴지 얼마가 걸릴지 모름) 해당 직렬 공기업 준비 2. 전화기중 하나로 전과하고 개빡세게 한학기 22학점 계절학기풀로 채우기. 혹은 복수전공해서 학점채우기둘다 쉽지않겠지만 뭐가 더 나을까요?ㄷㅈ? ㄷㅎ?
"
32,4,2019-03-12,"
산업공학과, 산업통상자원부 ""스마트공장 운영설계 전문인력 양성사업"" 선정 본교 일반대학원 산업공학과가 산업통상자원부가 지원하는 ""2019년 스마트공장 운영설계 전문인력 양성사업""에 선정되었다. 사업 기간은 2019년 3월부터 2022년 2월까지 3년간이다.대학원 석박사과정 학생의 장학금, 교육 및 연구 프로그램 등에 대한 지원을 통해 스마트공장 핵심 기술 개발과 고도화된 스마트공장 운영설계를 위한 융합형 교육을 진행하여 스마트제조분야 핵심인재 양성을 진행하게 된다. 본 전문인력 양성사업에는 사업책임자인 노상도 교수를 필두로 산업공학과에서 총 14명의 교수와 다수의 연구진이 참여하며, 산업공학과에 특화된 트랙을 개설되어 스마트공장 석박사 교육과정 운영, 교육과정 개발, 참여 학생 지원 및 멘토링, 제조기업 및 지역 산단과 연계한 교육과 산학프로젝트 등이 진행될 예정이다.
"
33,4,2021-01-04,"
잠이 잘 안와서 산업공학과 소개좀 해봄고민하는 예비 낙붕이들은 이 글 읽고 도움 얻어가길 1. 요약산업공학과는 공학의 마에스트로 / 경영 + 공학 / 등등등.. 을 표방하나 잘 모르겠음. 적당히 학부 과정 이수하면 통계 + 코딩 좀 할 줄 알게 되는 pseudo 공학도 양성기관이 적당한 듯. 근데 이게 꼭 단점은 아님. 개인적으로 타학과에 비하면 로드가 매우 쉬움. 즉 관심 분야만 잘 챙기면 다른 학과 수업도 들어보면서 개척해나가기 딱 좋은 학과임ㅋ 물론 아무생각없이 다니면 죽도 밥도 안될 거 같으니 의대 추천2. 전공- 산업공학의 이해 : 산업공학 분야에 대해서 전반적으로 다룸. 꿀강임.- 과학적 관리 : 어느 학과에나 있는 대부분의 학생이 듣기 싫어하는 그런 과목임- 인간공학 : 어느 학과에나 있는 대부분의 학생이 듣기 싫어하는 그런 과목임 2- 인간공학실험 : 어느 학과에나 있는 대부분의 학생이 듣기 싫어하는 그런 과목임 3- 데이터관리와 분석 : 많이들 재밌어 함. 쿼리랑 IR(information retrieval) 분야에 대해서 얕게 배움 꿀강임- 경영과학 1 : 최적화 배움. 선형계획법, 볼록최적화 크게 이렇게 배운다고 생각하면 됨 꿀강임- 경영과학 2 : 꿀강임 마르코프 체인 배우면 끝임- 산업공학통계 : 수리통계 짭퉁임 꿀강임 이거 들으면 검정좀 할 수 있게 됨- 생산관리 : 말 그대로 생산관리 배움 꿀강임적고 보니 꿀강이 대부분이네 ㄹㅇㅋㅋ3. 미래의 입학할 사람들에게산공은 자기주도적인 사람이 와야 빛이나는 학과라고 생각함. 학부 커리 수준은 어느 학과나 모자른데 산공은 특히 더 한 듯? 그런데 위처럼 꿀강이 많아서 다른 학과 수업 듣기 매우 수월해서 그것만 잘 챙기면 사회에 쓸모있는 사람이 되긴 쉬움. 글고 조금 불명확한 학과인만큼 장래에 대해 고민할 시간이 많아서 구리다면 구리고 좋다면 좋아댓글로 질문달면 답변해드림 ㅃㅇ
"
34,4,2020-01-31,"
산업공학과 전공과목 보면  c,c++,자바,파이썬 배우더라고요. 여기서 아직 저는 데이터분석, 개발자, 전산직 중에서 뭘 할지 아직 감이 잡히질 않긴한데 컴퓨터공학과 부전공 하면서 저 언어들 다 배워보는것도 나쁘지 않을까요?그리고 컴공 부전공을 할지 복수전공 할지 고민되는데 컴공 부전공으로 부족한 과목 수강하려는 식으로 하려는데 이렇게 해도 되려는지 궁금합니다.
"
35,4,2019-12-22,"
산업공학과에 재학중인 학생입니다.산업공학과라면 보통 생산관리,품질관리,물류관리를 주력으로 하는 느낌이고, 다른 뜻이 있는 분들은 데이터마이닝 쪽도 하시는 것은 많이 보았습니다. 안전과 관련된 전공은 안전공학이나 작업설계에서 맛보는 정도인데.. 화학이나 전기출신이아닌 산공출신도 충분히 매력이 있는지. 선배님들의 의견이 궁금합니다.
"
36,4,2021-04-21,"
산업공학과 위에 상위호환 경영 경제가 있는데 취업할때 산업공학과를 누가 뽑아줌?
"
37,4,2020-05-13,"
정청래 국회의원   권광석 우리은행장  서정진 셀트리온 회장정청래는 민주당 국회의원 중에서도 높은 위치권광석 서정진은 금융권 기업계 최고의 위치모두 건대 산업공학과 출신이라 여기 나오면 인맥 장난 아님
"
